"Search Parameters"	"Volcano Number"	"Volcano Name"	"Country"	"Location"	"Latitude"	"Longitude"	"Elevation (m)"	"Type"	"Status"	"Last Known Eruption"
	233011	"Ambre-Bobaomby"	"Madagascar"	"Madagascar"	-12.6	49.15	1475	"Volcanic field"	"Holocene"	"U"
	233013	"Ankaizina Field"	"Madagascar"	"Madagascar"	-14.3	48.67	2878	"Cinder cone"	"Holocene"	"U"
	233014	"Itasy Volcanic Field"	"Madagascar"	"Madagascar"	-19.033	46.7	1800	"Scoria cone"	"Radiocarbon"	"D7"
	233012	"Nosy-Be"	"Madagascar"	"Madagascar"	-13.32	48.48	214	"Cinder cone"	"Holocene"	"U"
	233015	"Vakinankaratra"	"Madagascar"	"Madagascar"	-19.85	46.942	2644	"Cinder cone"	"Holocene"	"U"
	284160	"Agrigan"	"United States"	"Mariana Is-C Pacific"	18.77	145.67	965	"Stratovolcano"	"Historical"	"D2"
	284141	"Ahyi"	"United States"	"Mariana Is-C Pacific"	20.42	145.03	-75	"Submarine volcano"	"Uncertain"	"U"
	284180	"Alamagan"	"United States"	"Mariana Is-C Pacific"	17.6	145.83	744	"Stratovolcano"	"Radiocarbon"	"D6"
	284200	"Anatahan"	"United States"	"Mariana Is-C Pacific"	16.35	145.67	790	"Stratovolcano"	"Holocene"	"U"
	284150	"Asuncion"	"United States"	"Mariana Is-C Pacific"	19.671	145.406	857	"Stratovolcano"	"Historical"	"D2"
	284201	"East Diamante"	"United States"	"Mariana Is-C Pacific"	15.93	145.67	-127	"Submarine volcano"	"Historical"	"D1"
	284210	"Esmeralda Bank"	"United States"	"Mariana Is-C Pacific"	14.958	145.249	-74	"Submarine volcano"	"Fumarolic"	"U"
	284140	"Farallon de Pajaros"	"United States"	"Mariana Is-C Pacific"	20.546	144.893	337	"Stratovolcano"	"Historical"	"D1"
	284220	"Forecast Seamount"	"United States"	"Mariana Is-C Pacific"	13.4	143.92	-1456	"Submarine volcano"	"Fumarolic"	"U"
	284190	"Guguan"	"United States"	"Mariana Is-C Pacific"	17.307	145.845	287	"Stratovolcano"	"Historical"	"D3"
	284135	"Kasuga 2"	"United States"	"Mariana Is-C Pacific"	21.6	143.637	-274	"Submarine volcano"	"Uncertain"	"Unknown"
	284305	"Mariana Back-Arc Segment at 15.5°N"	"United States"	"Mariana Is-C Pacific"	15.406	144.506	-4100	"Submarine"		"D1"
	284143	"Maug Islands"	"United States"	"Mariana Is-C Pacific"	20.02	145.22	227	"Stratovolcano"	"Fumarolic"	"U"
	284136	"NW Eifuku"	"United States"	"Mariana Is-C Pacific"	21.485	144.043	-1535	"Submarine volcano"	"Uncertain"	"Unknown"
	284211	"NW Rota-1"	"United States"	"Mariana Is-C Pacific"	14.601	144.775	-517	"Submarine volcano"	"Historical"	"D1"
	284170	"Pagan"	"United States"	"Mariana Is-C Pacific"	18.13	145.8	570	"Stratovolcano"	"Historical"	"D1"
	284202	"Ruby"	"United States"	"Mariana Is-C Pacific"	15.605	145.572	-174	"Submarine volcano"	"Historical"	"D2"
	284192	"Sarigan"	"United States"	"Mariana Is-C Pacific"	16.708	145.78	538	"Stratovolcano"	"Holocene"	"U"
	284230	"Seamount X"	"United States"	"Mariana Is-C Pacific"	13.25	144.02	-1230	"Submarine volcano"	"Fumarolic"	"U"
	284193	"South Sarigan Seamount"	"United States"	"Mariana Is-C Pacific"	16.58	145.78	-184	"Submarine"		"D1"
	284142	"Supply Reef"	"United States"	"Mariana Is-C Pacific"	20.13	145.1	-8	"Submarine volcano"	"Hydrophonic"	"D1"
		"Unnamed"	"United States"	"Mariana Is-C Pacific"	21	142.9		"Submarine volcano?"	"Uncertain"	"?"
		"Unnamed"	"United States"	"Mariana Is-C Pacific"	20.3	143.2		"Submarine volcano?"	"Uncertain"	"?"
	284191	"Zealandia Bank"	"United States"	"Mariana Is-C Pacific"	16.88	145.85	0	"Stratovolcano"	"Holocene"	"U"
	341094	"Atlixcos, Los"	"Mexico"	"Mexico"	19.81	-96.527	775	"Shield volcano"	"Holocene"	"U"
	341030	"Ceboruco"	"Mexico"	"Mexico"	21.125	-104.508	2280	"Stratovolcano"	"Historical"	"D3"
	341080	"Chichinautzin"	"Mexico"	"Mexico"	19.139	-99.16	3938	"Volcanic field"	"Radiocarbon"	"D6"
	341120	"Chichon, El"	"Mexico"	"Mexico"	17.36	-93.23	1150	"Tuff cone"	"Historical"	"D1"
	341096	"Cofre de Perote"	"Mexico"	"Mexico"	19.492	-97.15	4282	"Shield volcano"	"Radiocarbon"	"D6"
	341040	"Colima"	"Mexico"	"Mexico"	19.514	-103.62	3850	"Stratovolcano"	"Historical"	"D1"
	341012	"Comondu-La Purisima"	"Mexico"	"Mexico"	26	-111.92	780	"Volcanic field"	"Holocene"	"Unknown"
	341005	"Coronado"	"Mexico"	"Mexico"	29.08	-113.513	440	"Stratovolcano"	"Fumarolic"	"U"
	341098	"Cumbres, Las"	"Mexico"	"Mexico"	19.15	-97.27	3940	"Stratovolcano"	"Radiocarbon"	"D7"
	341022	"Durango Volcanic Field"	"Mexico"	"Mexico"	24.15	-104.45	2075	"Cinder cone"	"Holocene"	"U"
	341097	"Gloria, La"	"Mexico"	"Mexico"	19.33	-97.25	3500	"Volcanic field"	"Holocene"	"U"
	341006	"Guadalupe"	"Mexico"	"Mexico"	29.07	-118.28	1100	"Shield volcano"	"Holocene"	"U"
	341093	"Humeros, Los"	"Mexico"	"Mexico"	19.68	-97.45	3150	"Caldera"	"Holocene"	"Unknown"
	341023	"Isabel, Isla"	"Mexico"	"Mexico"	21.848	-105.886	95	"Stratovolcano"	"Holocene"	"U"
	341082	"Iztaccihuatl"	"Mexico"	"Mexico"	19.179	-98.642	5230	"Stratovolcano"	"Holocene"	"U"
	341004	"Jaraguay Volcanic Field"	"Mexico"	"Mexico"	29.33	-114.5	960	"Cinder cone"	"Holocene"	"U"
	341062	"Jocotitlan"	"Mexico"	"Mexico"	19.73	-99.758	3900	"Stratovolcano"	"Radiocarbon"	"D6"
	341091	"Malinche, La"	"Mexico"	"Mexico"	19.231	-98.032	4461	"Stratovolcano"	"Radiocarbon"	"D7"
	341031	"Mascota Volcanic Field"	"Mexico"	"Mexico"	20.567	-104.817	2525	"Shield volcano"	"Holocene"	"U"
	341060	"Michoacan-Guanajuato"	"Mexico"	"Mexico"	19.85	-101.75	3860	"Cinder cone"	"Historical"	"D2"
	341095	"Naolinco Volcanic Field"	"Mexico"	"Mexico"	19.67	-96.75	2000	"Pyroclastic cone"	"Holocene"	"U"
	341100	"Orizaba, Pico de"	"Mexico"	"Mexico"	19.03	-97.27	5564	"Stratovolcano"	"Historical"	"D5"
	341081	"Papayo"	"Mexico"	"Mexico"	19.308	-98.7	3600	"Lava dome"	"Holocene"	"U"
		"Paricutin Volcanic Field"	"Mexico"	"Mexico"	19.48	-102.25	3860	"Cinder cone"	"Historical"	"D2"
	341001	"Pinacate"	"Mexico"	"Mexico"	31.85	-113.5	1183	"Cinder cone"	"Holocene"	"U"
	341090	"Popocatepetl"	"Mexico"	"Mexico"	19.023	-98.622	5393	"Stratovolcano"	"Historical"	"D1"
	341000	"Prieto, Cerro"	"Mexico"	"Mexico"	32.418	-115.305	223	"Lava dome"	"Holocene"	"Unknown"
	341007	"San Borja Volcanic Field"	"Mexico"	"Mexico"	28.5	-113.75	1360	"Cinder cone"	"Holocene"	"U"
	341003	"San Luis, Isla"	"Mexico"	"Mexico"	29.973	-114.408	183	"Tuff cone"	"Holocene"	"U"
	341110	"San Martin"	"Mexico"	"Mexico"	18.57	-95.2	1650	"Shield volcano"	"Historical"	"D4"
	341002	"San Quintin Volcanic Field"	"Mexico"	"Mexico"	30.468	-115.996	260	"Cinder cone"	"Holocene"	"U"
	341024	"Sanganguey"	"Mexico"	"Mexico"	21.45	-104.73	2340	"Stratovolcano"	"Holocene"	"U"
	341092	"Serdan-Oriental"	"Mexico"	"Mexico"	19.27	-97.47	3485	"Tuff cone"	"Holocene"	"U"
	341130	"Tacana"	"Mexico"	"Mexico"	15.132	-92.109	4064	"Stratovolcano"	"Historical"	"D1"
	341070	"Toluca, Nevado de"	"Mexico"	"Mexico"	19.108	-99.758	4680	"Stratovolcano"	"Radiocarbon"	"D7"
